word,count,entity
adelaide,6,GPE
griffin,8,PERSON
top state league clubs,1,
adelaide,6,GPE
adelaide,6,GPE
a-league,6,ORG
wo n't,1,
griffins,1,
n't work,1,
right people,1,
griffin,8,PERSON
new owners,2,
finals berth,1,
n't play,1,
march,1,
melbourne,1,GPE
australia,9,GPE
agricultural soul,1,
great wool years,1,
big business.as billionaire miner,1,
andrew forrest,4,PERSON
china,8,GPE
andrew,1,PERSON
'that ,1,
china,8,GPE
number,1,
forrest,4,PERSON
business council,1,
australia,9,GPE
a-list,1,
food power,1,
federal agriculture minister,1,
barnaby joyce,3,PERSON
state agriculture ministers,1,
top bureaucrats,1,
peak body leaders,1,
industry chiefs,1,
wesfarmers,1,
ian mcleod,1,
anthony pratt,1,PERSON
jbs,1,PERSON
aa co,1,ORG
jason strong,1,PERSON
harold mitchell.they,1,
asa,4,ORG
australian sino,1,
agricultural,1,
partnership.what,1,
australian,2,NORP
nation ,1,
competitive markets,1,
china,8,GPE
asia,1,LOC
china,8,GPE
food safety,1,
adequate quantity,1,
billion-plus people,1,
australia,9,GPE
andrew forrest.the,1,
asa,4,ORG
chinese side,1,
november,1,DATE
g20,1,
brisbane.the,1,
inaugural event,1,
week launch,1,
bca,5,ORG
mckinsey,3,PERSON
places agriculture,1,
global competitiveness,1,
australia,9,GPE
barnaby joyce,3,PERSON
paper,1,
bca,5,ORG
catherine livingstone,2,PERSON
big media,1,
andrew forrest.they,1,
purposeful policy,1,
agricultural growth,1,
value added.as journalists,1,
food bowl story,1,
timing.fifteen years,1,
england,1,GPE
australia,9,GPE
fund managers,1,
huge land holdings,1,
australian,2,NORP
forrest,4,PERSON
acquisition,1,
patrick,1,ORG
meats,1,ORG
chris corrigan,1,
kaplan,1,ORG
ruralco,1,GPE
aa co.forrest,1,
anz,1,ORG
bendigo,1,
adelaide,1,GPE
jp morgan,1,PERSON
macquarie,1,
asa,4,ORG
unusual new agforce,1,
bca/forrest/national,1,
sectoral winners,1,
australia,9,GPE
competition regulator,1,
accc,4,ORG
free marketeers.the,1,
mckinsey,3,PERSON
fonterra,3,PERSON
success,1,
zealand,2,
soft commodity boom.while,1,
zealand,2,
dairy competitiveness,1,
world class,1,
australia,9,GPE
industry growth,1,
kiwis,1,PERSON
soared.purposeful policy,1,
free trade agreement,2,ORG
china,8,GPE
prime minister,1,
helen clark,1,
nz,1,PRODUCT
competition regulator,1,
commerce commission,1,
fonterra,3,PERSON
andrew forrest,4,PERSON
accc,4,ORG
agricultural companies,1,
bca,5,ORG
catherine livingstone,2,PERSON
fonterra,3,PERSON
accc,4,ORG
bca,5,ORG
global perspective,1,
global marketplace,1,
small domestic markets,1,
appropriate approach,1,
individual corporate winners,1,
livingstone,1,
comparative advantage,1,
global competitive sector,1,
fine line,1,
age,1,
entitlement,1,
accc,4,ORG
chairman,1,
rod sims,1,PERSON
government green paper,1,
barnaby joyce,3,PERSON
purse holders,1,
mathias cormann,1,PERSON
joe hockey,1,PERSON
mckinsey,3,PERSON
bca blueprint,1,
medical research.a,1,
china,8,GPE
free trade agreement,2,ORG
zealanders,1,
andrew robb,2,PERSON
dairy industry,1,
game changer,1,
andrew forrest,4,PERSON
key player,1,
government ,1,
deadline yearend deadline,1,
serious messages,1,
asa,4,ORG
andrew robb,2,PERSON
position,1,
government position,1,
fta,1,ORG
pretty subjective,1,
hot political potato,1,
chinese direct foreign investment,1,
robb,1,
business attitude,1,
agrarian socialists,1,
andrew forrest,4,PERSON
supply chain,2,
supply chain,2,
australia,9,GPE
ceo,1,
food bowl challenge,1,
twiggy.andrew forrest,1,
china,8,GPE
less,1,
part philanthropic,1,
forrest,4,PERSON
minderoo,1,
long time,1,
anonymous lender,1,
individual farmers,1,
china,8,GPE
safe food,1,
bca,5,ORG
tony shepherd,1,PERSON
entrepreneurial spirit,1,
australia,9,GPE
forrest,4,PERSON
senior economics lecturer,1,
perth,1,GPE
australia,3,GPE
agricultural land,7,
overseas companies.foreign individuals,1,
australian,7,NORP
agricultural land,7,
australian,7,NORP
taxation office,1,
ato,3,ORG
agricultural land,7,
new interest,1,
agricultural land.it,1,
agricultural land.the register,1,
clearer picture,1,
international investment levels,1,
sector.murdoch university,1,
senior lecturer,1,
dr anne garnett,1,
australia,3,GPE
land,1,
foreign buy-up,1,
local farms,1,
transparency,1,
foreign ownership,4,
full information,1,
foreign ownership,4,
wo n't,1,
treasurer scott morrison,1,PERSON
ato,3,ORG
government commitment,1,
foreign investment,1,
australian,7,NORP
garnett,3,PERSON
australia,3,GPE
agricultural land,7,
overseas companies,1,
australia-wide,1,
agricultural land,7,
australian,7,NORP
australian,1,NORP
wa,2,ORG
agricultural land,7,
australian,7,NORP
australian,7,NORP
statistics,1,
foreign ownership,4,
garnett,3,PERSON
comprehensive picture,1,
foreign ownership,4,
survey data.it,1,
available resource.dr,1,
garnett,3,PERSON
kingdom,1,
australian,7,NORP
agricultural land,7,
china,2,GPE
main holder,1,
china,2,GPE
wa,2,ORG
new kids,1,
foreign land holdings.all,1,
agricultural land holdings,1,
ato,3,ORG
february,1,
australian,8,NORP
lucrative chinese middle class,1,
high-quality health,1,
cosmetics products,1,
global conglomerate,1,
alibaba,4,GPE
e-commerce platforms,1,
hard-to-reach market.china middle class,1,
sydney,1,GPE
china,6,GPE
australia,2,GPE
health products,2,
mario tascone,1,PERSON
chemist warehouse,2,ORG
online store,1,
alibaba,4,GPE
tmall.com,1,
n't look,1,
china,6,GPE
chinese market,1,
chemist warehouse,2,ORG
health products,2,
tmall,1,PERSON
record $,1,
china,6,GPE
local market,1,
australian,8,NORP
australian,8,NORP
alibaba,4,GPE
worth $,1,
us157.7,1,
forbes,1,ORG
ipo,1,
us21.8,1,
australian,8,NORP
melbourne,1,GPE
down under.the,1,
woolworths,1,ORG
may,1,DATE
australia post,1,ORG
australian,8,NORP
chinese manufacturers,1,
chinese consumption,1,
australian,8,NORP
australian,8,NORP
buying agents,1,
chinese person overseas,1,
china.mr tascone,1,
tourists buying stock,1,
china,6,GPE
local customers,1,
australian,8,NORP
china,6,GPE
zhou,1,
alibaba,4,GPE
australia,2,GPE
zealand,1,
china,6,GPE
right products,1,
price,1,
right price,1,
unstoppable rise,1,
chinese tourists,6,
travel packages,2,
billion-dollar industry,1,
chinese tourists,6,
us1.6,1,
china outbound tourism,1,
research institute,1,
annual number,1,
chinese travellers,1,
overseas trips,1,
2030.chinese tourists,1,
global travel spending,1,
tourism organisation,1,
local economy,2,
chinese government,1,
global leverage,1,
melbourne,3,GPE
chinese foreign relations,1,
sow keat tok,1,PERSON
beijing,4,GPE
hostage situations,1,
diplomatic differences,1,
china,7,GPE
tourism card,1,
beijing,4,GPE
outbound tourists … [,1,
tourism industry,1,
dr tok,3,
palau,2,GPE
taiwan,3,GPE
korea,2,GPE
china,7,GPE
wrath,1,
china,7,GPE
state-run package tours,1,
pacific island,1,
palau,2,GPE
year —,1,
diplomatic ties,1,
taiwan,3,GPE
hotels empty,1,
march,1,
beijing,4,GPE
unofficial ban,1,
chinese tour groups,1,
korea,2,GPE
olympics,1,EVENT
diplomatic tensions,1,
us-backed,1,
anti-missile system,1,
chinese arrivals,1,
beijing,4,GPE
useful tick,1,
china,7,GPE
china,7,GPE
dr tok,3,
said.this form,1,
diplomatic rows,1,
international companies,1,
zara,1,GPE
hotel chain,1,
marriott,1,PERSON
qantas,1,PERSON
delta,1,ORG
hong kong,1,GPE
taiwan,3,GPE
separate countries,1,
lucrative market,1,
chinese tourists,6,
australia,1,GPE
japan,1,GPE
canada,1,GPE
popular mobile payment platforms,1,
alipay,2,PRODUCT
wechat,2,ORG
china,7,GPE
monthly users.international banks,1,
chinese mobile payment platforms,1,
chinese tourists,6,
global data measurement company,1,
nielsen,1,
chinese signage,1,
chinese tourists,6,
melbourne,3,GPE
sydney,1,GPE
dr tok,3,
chinese tourism,1,
large economic gains,1,
certain questionable practices,1,
local economies.thailand,1,
indonesia,2,GPE
tours — all-inclusive travel packages,1,
bargain basement prices,1,
true —,1,
local regulations.mandatory,1,
marked-up prices.many,1,
welcome.travel packages,1,
china,7,GPE
bali,2,GPE
five-night stay,1,
indonesia,2,GPE
organisation,1,
tours,1,
travel,1,
asita,1,
chinese nationals,1,
chinese-produced,1,
alipay,2,PRODUCT
wechat,2,ORG
asita bali,1,
ketut ardana.he,1,
tour operators,1,
travel packages,2,
chinese operators,1,
bali,2,GPE
chinese-owned,1,
tourist attractions,1,
entry fee,1,
local economy,2,
cartel crime,1,
dewa ayu laksmi,1,PERSON
balinese,2,
tourism.ms laksmi,1,
balinese,2,
chinese-operated,1,
shops —,1,
chinese tourists,6,
melbourne,3,GPE
general manager,1,
grandcity travel,1,
kevin xu,1,PERSON
local governments,1,
national university anthropology lecturer,1,
yujie zhu,1,PERSON
tourist packages,1,
chinese phenomenon,1,
important role,1,
tourists ],1,
[ method ],1,
australian,4,NORP
honey samples,2,
expensive boutique honey,1,
macquarie,1,
australian-branded,1,
honey samples.it,1,
asia,1,LOC
china,1,GPE
measurement,1,
high-security government lab,1,
border force,1,ORG
overseas samples,1,
cent honey,1,
big shock,1,
australian,4,NORP
honey samples,2,
victoria,2,GPE
queensland,2,GPE
nsw,2,ORG
tasmania.it,1,
tasmania,1,GPE
nsw,2,ORG
queensland,2,GPE
pure honey,2,
victoria,2,GPE
australia,8,GPE
australia,8,GPE
scientific team,1,
professor mark taylor,1,
phd,1,
xiaoteng zhou,1,PERSON
geographic region.the study,1,
authenticity,1,ORG
geographic origin,1,
global honeys,1,
carbon isotope ratios,1,
trace elements,1,
scientific,1,
joint investigation,2,
fairfax media,1,PERSON
abc,1,ORG
release.it warns,1,
raises health,1,
blended,1,
unknown origin,1,
organ damage,1,
study said.its findings,1,
local honey.in,1,
australia,8,GPE
only test,1,
c4,2,
sugar test,1,
ca n't detect syrups,1,
rice syrup,1,
dilute honey,1,
peter mcdonald,1,PERSON
australia honey bee,1,
industry council,2,
ahbic,1,ORG
peak body,1,
local honey,1,
individual companies,1,
mcdonald,1,
professor taylor,3,
australia,8,GPE
honey adulteration,1,
pure honey,2,
australia,8,GPE
australian,4,NORP
honey bee industry,1,
australian honey bee,1,
industry council,2,
pure form,1,
right thing,1,
professor taylor,3,
australian-sourced,1,
prevalent problem,1,
australia,8,GPE
australian-produced,1,
official honey test,1,
c4,2,
detect substances,1,
official test,1,
systemic problem,1,
honey industry,2,
bona fide honey,1,
local producer,1,
own honey,1,
professor taylor,3,
said.the findings,1,
honey industry,2,
joint investigation,2,
fairfax,1,GPE
country ,1,
honey company,2,
capilano,1,ORG
allowrie,2,PRODUCT
mixed blossom honey,1,PERSON
chinese honey,1,
samples tested.the tests,1,
german lab,1,
fake honey,3,
new test,1,
nuclear magnetic resonance,1,PRODUCT
nmr,2,ORG
allowrie,2,PRODUCT
nmr,2,ORG
official test.but,1,
australian competition,1,
consumer commission,1,
accc,2,ORG
taylor,1,PERSON
accc,2,ORG
global problem,1,
particular brands,1,
boutique brands,1,
manuka,3,ORG
boutique brand,1,
manuka,3,ORG
massive mismatch,1,
manuka,3,ORG
zealand,1,
year —,1,
tonnes versus,1,
tonnes sold.it,1,
broader investigation,1,
urban contaminants,1,
native bees,1,
european bees.xiaoteng,1,
zhou,1,
australian,4,NORP
honey company,2,
australia,8,GPE
fake honey,3,
commercial honey,1,
facebook,1,PERSON
australia,8,GPE
germany,1,GPE
sydney,1,GPE
us40,1,
year industry,1,
criminal gangs,1,
weak regulation,1,
government tests.honey,1,
olive oil.the,1,
international fraudsters,1,
fake honey,3,
way.chinese vendors,1,
alibaba,1,GPE
rice syrups,1,
official honey tests.they,1,
us500,1,MONEY
metric tonne,1,
interpol,1,ORG
phil mccabe,1,PERSON
international federation,1,
beekeepers,1,
apimondia,1,
abc1,1,
australian,4,NORP
july,1,DATE
abs,1,
retail sales,1,
— zero growth.over,1,
past year,1,
retail turnover,1,
population growth,1,
account.after health care,1,
retail sector,2,
australian,3,NORP
other.with smartphones,1,
world ,3,
online retailer,2,
amazon,7,ORG
figure rises,1,
melbourne snowboard centre,1,ORG
way people shop nowadays,1,
imperative,1,
online store,1,
e-commerce manager,1,
daniel rim,1,PERSON
product nowadays,1,
$,1,
australian,3,NORP
retail dollars online.in,1,
uk,1,GPE
recent local launch,1,
world ,3,
online retailer,2,
amazon,7,ORG
rival stores,1,
australian,3,NORP
retail.industry consultant,1,
brian walker,1,PERSON
retail doctor group,1,ORG
australian,4,NORP
retail workers,1,
global trends,1,
artificial intelligence,1,
ai,1,
voice control,1,
customer experience,1,
employee roles,1,
snowboard store,2,
store front,1,
cent online —,1,
website acts,1,
sales tool,1,
physically,1,
mr rim,2,WORK_OF_ART
large catalogue,1,
square metre,1,
physical stores —,1,
omnichannel —,1,
walker,1,
australian,4,NORP
amazon,7,ORG
pivotal moment,1,
armageddon,1,PERSON
're turning,1,
internet-linked,1,
traditional retail.electronics chain,1,
jb hi-fi,1,ORG
amazon,7,ORG
omnichannel model,1,
myer,1,PERSON
online sales,1,
year.australia ,1,
wesfarmers,1,ORG
digital plans,1,
walmart,2,PERSON
walmart,2,PERSON
physical stores — meaning,1,
in-store jobs,1,
retail sector,2,
labour intensive,1,
ibisworld,1,
senior industry analyst,1,
andrew ledovskikh,1,PERSON
customer-service positions,1,
back-room jobs …,1,
certain sectors,1,
retail space,1,
amazon,7,ORG
australian,4,NORP
distribution centre,1,
melbourne,2,PERSON
abc,1,ORG
horror stories,1,
national union,1,
nuw,1,ORG
tegan milliken,1,PERSON
casual contracts,1,
labour-hire firm,1,
minimum wage,1,
good thing,1,
ms milliken,1,WORK_OF_ART
[ labour,1,
firm ],1,
adecco,1,PERSON
commitment whatsoever,1,
permanent work,1,
amazon,7,ORG
world ,3,
profitable company,1,
full-time work,1,
way off.chinese online behemoth,1,
jd.com,1,
shanghai,2,GPE
amazon,7,ORG
melbourne,2,PERSON
distribution centre.the,1,
shanghai,2,GPE
employees —,1,
online orders.back,1,
snowboard store,2,
online business,1,
in-store business,1,
right product,2,
mr rim,2,WORK_OF_ART
in-store staff,1,
right product,2,
estimated,1,
worth billions,1,
china,9,GPE
throngs,1,
internet celebrities,1,
wang hongs,2,PERSON
big business.but,1,
foreigners,1,
chinese people,3,
social media,2,
amy lyons,1,PERSON
australian,2,NORP
public speaking,1,
chinese people,3,
chinese culture,3,
ms lyons,6,PERSON
lateline,1,
wang hong,1,
chinese social media scene,1,
ms lyons,6,PERSON
china.while,1,
global apps,1,
twitter,2,GPE
periscope,1,
users worldwide,1,
chinese social media platform,1,
meipai,2,GPE
china,9,GPE
western social media,1,
ms lyons,6,PERSON
social media,2,
weibo,1,PRODUCT
facebook,1,PERSON
twitter,2,GPE
popular platform,1,
china,9,GPE
meipai,2,GPE
video content,1,
high goals,1,
ms lyons,6,PERSON
online videos,1,
popular video,1,
chopstick legs,1,
chinese people,3,
thin legs,1,
quirky content,1,
owing,1,
past year,1,
tencent,1,ORG
online platforms,1,
china,9,GPE
wechat,1,ORG
tencent video,1,
china,9,GPE
wang hongs,2,PERSON
china,9,GPE
product placement,1,
good business decision,1,
ms lyons,6,PERSON
china,9,GPE
huge market,1,
business decision,1,
china,9,GPE
ms lyons,6,PERSON
chinese social media,1,
chinese culture,3,
chinese culture,3,
chinese friends,1,
mother tongue,1,
melissa ran,1,
entrepreneurial support program,1,
unsw,1,ORG
business success,1,
china,9,GPE
chinese companies,2,
social media stars,1,
chinese companies,2,
certain image,1,
ms ran,1,PERSON
australian,2,NORP
impressive things,1,
amy,1,PERSON
mandarin,1,
ms lyon,1,
career path,1,
real support,1,
negative feedback,1,
australia,3,GPE
big bank,1,
times lately.the,1,
june,2,
quarter results,1,
apra,1,
capital reserves,1,
global markets,1,
collective panic attack,1,
china,2,GPE
australian,4,NORP
abs,1,
statistical discrepancy,1,
growth.the economy,1,
quarter either.retail sales,1,
business investment,1,
trade performance,1,
fortunate one-off,1,
gold exports.the jobs market,1,
13-year high,1,
nominal wages,1,
long-term average,1,
ubs,2,ORG
bank analyst,1,
jonathan mott,2,PERSON
weak wages growth,1,
weakness —,1,
unemployment —,1,
consumer arrears,1,
bad debts.there,1,
bad debts,3,
current historic lows.credit,1,
suisse,1,
jarrod martin,1,PERSON
asset quality stress,1,
martin,1,
personal loans,1,
zealand,2,
dairy industry.morgan,1,
stanley,1,
richard wiles,1,PERSON
bad debt,1,
corporate losses,2,
morgan stanley,1,
scenario —,1,
recession — banks shares,1,
bad debts,3,
impairment charges,1,
loss rates,1,
mr wiles,1,ORG
said.ubs ,1,
jonathan mott,2,PERSON
previous month lead indicators,1,
early signs,2,
asset quality.he,1,
genworth,1,
mortgage insurance,1,
anz,2,ORG
quarter update,1,
total provision charge,1,
bad debts,3,
june,2,
loan growth,1,
agricultural sectors,1,
mr mott,7,PERSON
mortgage books,1,
house prices,3,
australian,4,NORP
mr mott,7,PERSON
corporate losses,2,
gfc,2,ORG
australian,4,NORP
corporate exposures,1,
allco,1,GPE
babcock,2,
brown,2,
abc learning,1,ORG
centro,2,GPE
commercial properties,1,
big banks,1,
corporate credit,1,
small business lending.while,1,
gfc,2,ORG
underwriting standards,1,
asic,1,ORG
long-term trend.given,1,
capital buffers,1,
early signs,2,
asset quality,1,
generous dividends,1,
crystal ball,2,
future economic outlook,2,
formulaic relationship,2,
gdp,4,
bad debt charges,2,
crystal ball,2,
future economic outlook,2,
formulaic relationship,2,
gdp,4,
bad debt charges,2,
mr mott,7,PERSON
likely reprice,1,
depositors.the banks,1,
cost base,1,
past decade,1,
mr mott,7,PERSON
cost bases,1,
benign conditions,1,
risk,1,
averse management,1,
tough decisions,1,
disturbing revenue momentum,1,
scenarios —,1,
weak economy,1,
mild recession —,1,
economy scenario,1,
gdp,4,
house prices,3,
rba,2,ORG
official rates,1,
mott,1,PERSON
cba,1,ORG
nab,1,ORG
westpac,1,PERSON
anz,2,ORG
recession —,1,
early 1990s — assumes,1,
australia,3,GPE
consecutive quarters,1,
asia,2,LOC
gdp,4,
rba,2,ORG
australia,3,GPE
queensland,1,GPE
nsw,1,ORG
victoria,1,GPE
mild downturn,1,
mr mott,7,PERSON
zealand,2,
auckland,1,GPE
economy slows,1,
rural sectors suffer,1,
severe slowdown,1,
house prices,3,
perth,1,GPE
regional areas,1,
patchy economy,1,
corporate leverage,1,
significant single name —,1,
babcock,2,
brown,2,
centro,2,GPE
— exposures,1,
